,회사명,거래소코드,회계년도,한계기업여부,이자보상배율(이자비용),부가가치(백만원),금융비용(백만원),매출액총이익률,매출액순이익률,총자본사업이익률,총자본순이익률,자기자본순이익률,경영자본순이익률,자본금순이익률,매출원가대매출액비율,영업비용대영업수익비율,금융손익비율,금융비용부담률,기업순이익률,인건비대총비용비율,금융비용대총비용비율,이자부담률,지급이자율,차입금평균이자율,유보율,유동자산구성비율,재고자산대유동자산비율,유동자산대비유동자산비율,자기자본구성비율,타인자본구성비율,자기자본배율,유동비율,현금비율,매출채권비율,매입채무대재고자산비율,순운전자본비율,차입금의존도,차입금비율,총자본회전률,자기자본회전률,자본금회전률,타인자본회전률,매입채무회전률,당좌자산회전률,재고자산회전률,매출채권회전률,비유동자산회전률,유형자산회전율,순운전자본회전률,사내유보대자기자본비율,자기자본배당률,배당성향,이익잉여금(결손금)(요약)(백만원),비유동금융부채(요약)(백만원),비유동자산증가율,유동금융부채(요약)(백만원),외국인_주식분포비율,장기금융부채(백만원),자산대비자본비율,차입,총자본증가율,유형자산증가율,비유동자산(백만원),자기자본증가율,매출액증가율,직원증감률,자산대비_장기금융부채비율,투자축소_여부,직원증감률_여부,종업원수증가율,투자활동현금흐름증감률,매출원가축소_여부,자산매각_여부,자본증가율_여부,차입_여부,사내유보금보유_여부,운용적범주전략(OPS)변수,LEV지수,순자산가치(백만원),KZ지수,산업매출성장률,WW지수,NCAV지수,기업생명주기,순매수거래량_기관,순매수거래대금 비중_기관,순매수거래량_외국인,순매수거래대금 비중_외국인
371,(주)에스엠컬처앤콘텐츠,048550,2013.0,1,-1.38,21410.72,-201.58,23.6,-1.68,0.23,-1.44,-2.04,-1.47,-2.83,76.4,100.3,0.35,-0.35,-1.74,19.27,-0.34,-0.89,1.66,2.65,67.78,61.52,0.0,159.88,61.41,38.59,153.82,210.8,61.78,0.0,0.0,32.34,9.09,14.8,0.86,1.29,1.8,2.54,61.64,1.47,0.0,7.01,2.06,50.54,1.01,-16.58,0.0,0.0,-14101.0,0.0,-34.24487890046085,0.0,0.68,7647.0,61.412533412533406,9.084645084645086,67.74611398963731,46.91224268689058,32389.0,38.686483876160324,91.0905699251051,31.343283582089555,0.09084645084645085,1,0,31.343283582089555,-75.5597834040685,0.0,1,0,1,0,1,0.0,51694.0,-239385172013.1728,8.684002751584954,3240000007.1957765,0.09971848615190497,0,1364172.0,0.0040470259676862,545814.0,0.0015792163252309
372,(주)시너지이노베이션,048870,2012.0,1,-1.24,9897.31,232.1,16.44,-6.71,-0.71,-3.19,-5.97,-4.07,-56.99,83.56,105.75,-0.31,0.38,-3.01,10.48,0.34,0.42,7.25,7.25,999.91,35.79,12.98,55.74,58.03,41.97,954.78,155.12,37.35,189.28,119.77,12.72,30.35,52.29,0.47,0.82,7.95,1.13,8.53,1.52,10.21,5.4,0.74,11.02,0.81,13.49,0.0,0.0,9453.0,1.0,-31.148553499518243,0.0,1.19,11945.0,58.03463768672478,9.173994854268269,2.53008063500063,0.8811364862434813,83607.0,6.300907364422874,45.55730871582318,2.666666666666667,0.09173994854268269,0,0,2.666666666666667,108.15078960774325,0.0,1,0,1,0,0,0.01485083142916671,75564.0,-115542059670.28001,5.164150771386816,-1230759185.8321311,-0.15957186011659094,1,-282570.0,-0.0020079941787608,5866.0,2.5364366970916917e-05
373,(주)기가레인,049080,2016.0,0,-4.14,18559.19,1959.79,1.26,-13.72,-5.77,-6.73,-16.29,-7.59,-112.0,98.74,112.07,-2.6,2.6,-5.46,20.27,2.19,2.13,2.93,3.09,544.54,29.63,16.88,42.11,36.99,63.01,644.54,64.8,12.9,216.6,125.11,-16.1,48.24,130.43,0.49,1.22,8.52,0.82,11.53,1.99,9.45,4.7,0.7,1.04,0.69,4.64,0.0,0.0,2844.0,0.0,38.21162820027747,103.0,1.35,24763.0,36.98469164975727,15.901035111601983,2.6186428392572387,0.23872605839818953,109588.0,-12.393337896417979,8.862219046381707,-3.8461538461538463,0.15901035111601983,1,0,-3.8461538461538463,-22.978395061728396,0.0,0,0,1,0,1,0.12457604930371928,57597.0,-76995116867.96704,0.06138113708600749,4317622582.175503,-0.5300742136504318,0,21749.0,5.7222968163193206e-05,168645.0,0.0007327359842015
374,(주)파인디앤씨,049120,2012.0,1,-1.0,23545.08,1830.55,3.89,-1.23,-1.39,-1.38,-2.84,-2.25,-30.54,96.11,101.31,-1.95,1.24,0.01,8.25,1.18,2.73,5.17,5.17,988.72,27.3,28.79,37.56,48.77,51.23,1077.24,61.94,9.62,107.18,158.76,-16.78,28.57,58.58,1.12,2.3,24.79,2.19,8.99,5.77,14.28,13.32,1.54,3.63,1.57,70.29,0.62,0.0,48385.0,0.0,-12.149343166628256,97.0,0.0,3299.0,48.771426609808756,2.5166492482092044,-13.069398852747108,-4.343100189035916,95296.0,-6.333509142053447,-25.159088250105548,-55.06072874493927,0.025166492482092045,0,1,-55.06072874493927,52.75411697898921,0.0,0,1,0,0,1,0.03042323011897916,63933.0,-148542921257.06305,5.164150771386816,-897436047.5283412,-0.9970796657878486,2,-488800.0,-0.0078258518304594,16126.0,9.458758776595728e-05
375,(주)셀루메드,049180,2014.0,1,-4.65,-6075.52,2279.46,31.81,-74.15,-14.5,-20.75,-31.56,-21.32,-22.05,68.19,152.01,-11.09,10.99,-17.68,11.16,6.27,8.29,13.29,12.28,-37.42,49.45,46.27,97.84,62.51,37.49,62.57,145.07,6.62,92.83,9.08,15.36,24.8,39.67,0.28,0.44,0.43,0.75,13.66,0.86,1.24,1.39,0.62,2.41,0.31,-88.92,0.0,0.0,-35065.0,0.0,-48.24833122464116,153.0,1.0,1939.0,62.51491392534515,2.7541048804045225,-9.47850236576836,-9.441917230666814,35586.0,-10.548137308700689,-32.38219468449372,-27.358490566037734,0.027541048804045225,1,1,-27.358490566037734,-49.433614330874605,0.0,1,0,0,0,1,0.0,44012.0,-17419327111.195415,-2.3968510558758984,7570407929.498552,0.11280662201079397,0,-616332.0,-0.0025829576089661,72345.0,-0.0007131504106264
376,에스지에이(주),049470,2018.0,1,-3.34,-5579.64,1723.1,18.28,-16.13,-5.25,-10.23,-9.8,-12.13,-8.99,81.72,109.04,-1.93,1.94,-9.0,4.58,1.6,2.6,5.9,6.08,-4.7,54.38,11.07,119.19,51.77,48.23,84.09,165.02,40.76,0.0,0.0,21.43,30.63,59.17,0.63,1.2,1.9,1.34,8.18,1.33,8.99,3.81,1.4,5.19,0.75,-50.16,0.0,0.0,-21203.0,0.0,-53.153744564839634,0.0,1.74,20317.0,51.766749902223296,15.280995216462589,-9.749591023561116,-7.9325036439062675,60657.0,-12.809891181798605,-9.375828388491263,-17.91907514450867,0.1528099521646259,0,0,-17.91907514450867,41.530721146516235,0.0,1,0,1,0,0,0.06282280929385442,68827.0,-165169316092.10385,6.732754082511984,-2583380968.3003507,0.15671003313662787,1,1412960.0,0.0022604811786247,233715.0,0.0001858234329773
377,(주)잉크테크,049550,2014.0,1,-1.87,14416.74,2651.0,21.53,-14.36,-3.53,-8.74,-26.99,-9.76,-269.68,78.47,105.81,-3.61,3.1,-6.86,15.64,2.66,2.79,3.73,3.8,820.08,29.89,43.31,42.62,30.23,69.77,902.52,94.84,8.04,95.7,48.7,-1.63,51.2,169.39,0.61,1.87,18.77,0.9,10.4,3.58,4.33,4.97,0.88,1.3,0.93,-2.38,0.0,0.0,4953.0,0.0,19.662239228816368,215.0,0.68,42191.0,30.227945614993246,30.319210095145017,-2.177794649008112,16.6312564850042,97569.0,-15.00848621999515,-4.576852800926957,1.7114914425427872,0.30319210095145016,1,0,1.7114914425427872,-66.09471995536026,0.0,0,0,1,0,1,0.1925105250198368,42064.0,-29013633020.33099,-2.3968510558758984,1802717812.1760664,-0.5420220342674328,1,-6403.0,-0.0001483797902022,35261.0,-0.0004990912123272
378,재영솔루텍(주),049630,2012.0,1,0.25,25854.6,5015.4,13.2,-4.38,0.78,-4.02,-18.19,-4.16,-44.94,86.8,99.19,-3.44,3.17,-1.11,13.67,2.97,3.79,6.15,5.88,128.68,29.24,29.62,41.32,22.51,77.49,223.23,116.7,25.84,142.49,168.72,4.18,51.09,226.94,0.92,3.95,9.94,1.2,5.73,4.02,10.88,6.59,1.33,1.43,1.16,-136.79,0.0,0.0,-4810.0,0.0,64.3010937903712,0.0,0.0,75589.0,22.513538910457726,38.93868658574541,-11.741853816102491,-5.766217762520904,114462.0,-16.673531026908293,17.196117769864596,-7.453416149068323,0.3893868658574541,1,0,-7.453416149068323,-103.40576681989135,1.0,0,0,1,0,1,0.2767638017539598,36417.0,-83959487182.74205,5.164150771386816,5388220530.287567,-2.600086663092283,2,0.0,0.0,-17183.0,-6.39652396691968e-05
379,(주)우진플라임,049800,2015.0,0,-2.09,30861.33,5101.1,19.08,-9.42,-3.28,-5.29,-23.23,-5.58,-345.04,80.92,105.85,-2.78,2.78,-3.73,17.67,2.44,2.03,3.04,2.8,1215.57,41.65,48.53,71.38,22.35,77.65,1315.57,71.95,3.59,69.1,49.5,-16.23,57.31,256.43,0.56,2.47,36.64,0.73,5.08,2.8,3.05,4.11,0.91,0.93,0.66,67.5,0.0,0.0,45690.0,0.0,27.143047494966243,0.0,2.24,53542.0,22.347169657477934,18.19015716197944,-17.659235802424238,-23.788025271488635,171755.0,-20.50516647531573,-3.4841755312142717,5.612998522895126,0.1819015716197944,1,0,5.612998522895126,-127.79431292641605,1.0,0,0,1,0,1,0.18107704419869178,65778.0,-19780845366.095135,-0.947472877343674,5469182525.913622,-2.4503352601156068,4,196.0,7.485348837209302e-06,13719.0,-0.0003853069155446
380,(주)미래컴퍼니,049950,2014.0,0,-26.93,11310.4,147.85,19.53,-16.36,-7.52,-8.52,-11.22,-10.04,-191.3,80.47,114.65,-0.37,0.33,-8.35,30.32,0.28,0.72,2.86,3.72,1700.98,49.6,10.74,98.43,74.0,26.0,1607.82,244.76,91.02,279.89,91.57,29.34,10.21,13.8,0.52,0.69,11.68,2.17,9.88,1.22,8.73,4.53,1.02,1.54,0.76,62.16,0.0,0.0,40320.0,0.0,-29.1014502552314,31.0,0.29,3457.0,73.99526618687749,4.1535004986122965,-6.054517749308651,-2.7112424829273265,41945.0,-10.8391000955497,-29.76476311535866,-7.936507936507936,0.04153500498612296,1,0,-7.936507936507936,-118.59756097560977,0.0,1,0,0,0,1,0.04181428554379493,61587.0,-236438326327.6986,-2.3968510558758984,3669594259.968695,0.3920416845767962,3,3471.0,4.588836313031139e-05,10675.0,0.00019394835497
381,(주)비케이홀딩스,050090,2012.0,1,0.71,30995.5,2591.71,13.35,5.8,1.83,7.86,8.39,4.68,31.37,86.65,96.77,-4.59,4.4,10.23,16.73,3.93,4.07,5.37,5.37,68.54,21.08,31.74,26.71,41.59,58.41,164.42,56.88,17.22,75.46,83.55,-15.98,45.91,110.4,0.54,1.3,2.17,0.92,9.66,3.75,8.07,10.69,0.68,1.15,0.93,-18.8,0.0,0.0,-30352.0,0.0,37.28286356893334,0.0,0.22,20008.0,41.58689113849765,18.346537558685448,-7.636800962116657,-7.970098587988877,86064.0,23.3256288239293,-8.833686949249662,-10.83743842364532,0.18346537558685447,0,0,-10.83743842364532,126.71257702065965,1.0,0,1,1,0,1,0.07191455762584799,45353.0,-100784146823.75635,5.164150771386816,-3530874046.654321,-0.6046712520853279,1,0.0,0.0,24823.0,0.0001253631553243
382,에스에이치엔엘(주),050320,2012.0,1,-0.94,4082.52,131.9,25.15,2.42,-0.68,2.66,6.23,3.17,14.72,74.85,100.85,4.67,0.68,3.4,13.65,0.65,1.46,5.35,4.92,151.67,62.05,20.54,163.49,52.2,47.8,251.67,155.77,8.88,211.6,129.53,22.21,18.6,35.63,1.1,2.23,5.25,2.17,6.94,2.21,9.26,3.4,2.85,7.45,1.07,-22.15,0.0,0.0,-618.0,0.0,-55.4003294892916,0.0,3.39,150.0,52.198295199641095,0.8411843876177658,0.6718229548918873,6.461780929866036,6768.0,13.112164296998422,-10.89904570567554,2.0408163265306123,0.008411843876177659,1,0,2.0408163265306123,-52.23529411764706,0.0,1,1,0,0,1,0.007353370663781661,9308.0,-47617072659.08767,5.164150771386816,-6166610587.992922,0.21389818623180323,2,-10231.0,-0.0003206070211669,-99993.0,-0.0017026675412086
383,(주)엠피씨플러스,050540,2015.0,1,-2.0,109606.02,1388.18,8.06,-8.1,-3.33,-12.75,-30.02,-33.4,-107.48,91.94,102.17,-1.03,1.03,-11.13,86.15,1.05,2.82,4.19,4.94,236.98,25.41,0.0,34.07,36.94,63.06,321.29,41.81,3.98,0.0,0.0,-35.37,39.5,106.93,1.57,3.71,13.27,2.74,52.77,6.52,0.0,8.35,2.08,10.28,1.98,-26.57,0.0,0.0,-16765.0,0.0,-8.72050275376996,0.0,0.86,747.0,36.940725710463965,0.8467755648004354,6.625974496887653,45.747277506571535,65797.0,-18.629678643661514,-3.039493970001297,-5.0895050895050895,0.008467755648004354,0,0,-5.0895050895050895,136.19723571161748,0.0,0,0,0,0,0,0.004207296188729826,32588.0,-22749182590.151737,21.31214078892505,380006130.199817,-0.27238418386555413,0,47228.0,0.0002316756090245,138862.0,0.0008389710581814
384,(주)에스폴리텍,050760,2015.0,0,-0.91,11506.24,1035.16,12.58,-1.67,-0.93,-1.69,-3.71,-1.7,-21.0,87.42,101.03,-0.41,1.03,-0.64,8.71,0.99,1.96,2.99,2.96,482.22,42.45,23.64,73.76,46.47,53.53,558.39,83.9,16.9,216.67,79.26,-8.15,38.71,83.3,1.01,2.15,12.28,1.9,14.65,2.93,11.12,4.44,1.79,1.86,1.08,54.07,0.0,0.0,19968.0,0.0,21.64115282647738,0.0,0.21,1145.0,46.4722483537159,1.1582152358409452,-1.0410514619765963,2.8271876823460764,56894.0,-2.654942260832715,-10.881616118543787,11.409395973154362,0.011582152358409451,0,0,11.409395973154362,73.34946422398893,1.0,0,0,0,0,1,0.013674630151225858,45942.0,-114086375981.25554,-0.947472877343674,-2873951790.906584,-0.3979082577627153,2,-21560.0,-0.0002851170925471,128545.0,0.0014962389390418
385,(주)지어소프트,051160,2012.0,1,-29.21,12583.55,-139.47,7.81,0.05,-7.79,0.06,0.11,0.08,0.35,92.19,107.31,0.35,-0.35,-0.34,23.61,-0.32,-0.86,5.42,5.31,204.38,68.86,3.1,221.18,61.32,38.68,304.38,191.42,56.42,1577.63,1158.95,32.89,3.31,5.41,1.14,2.14,6.54,2.45,3.74,1.65,123.35,3.27,3.82,41.14,1.0,-80.37,0.0,0.0,-12131.0,0.0,-75.38001886990251,0.0,0.1,0.0,61.31640870977364,0.0,-23.227825555951352,-31.675392670157066,9394.0,-0.6230864263844873,-20.645716228921206,-5.485232067510549,0.0,1,0,-5.485232067510549,-62.41953805376751,0.0,1,1,0,0,1,0.0,18501.0,-268004664170.0293,8.79447693097584,8402412752.844243,0.548836821880019,3,0.0,0.0,4573.0,-3.241373059337307e-06
386,(주)썬코어,051170,2012.0,1,0.2,9693.84,1248.09,21.83,-1.17,0.64,-0.81,-1.56,-0.83,-5.09,78.17,99.39,-2.95,2.8,1.13,18.27,2.64,4.06,4.99,6.72,217.8,45.93,44.47,84.95,47.3,52.7,317.8,137.6,3.89,70.75,11.99,12.55,39.17,82.82,0.69,1.33,4.35,1.45,23.4,2.63,3.16,4.06,1.34,1.48,0.85,-23.96,0.0,0.0,-5925.0,0.0,22.37408009175189,0.0,1.07,10170.0,47.29537617003308,14.3148708564994,23.290642787727336,30.05526967791119,38412.0,-0.0386743618730291,-3.5474323244107415,1.8633540372670807,0.143148708564994,1,0,1.8633540372670807,-1102.4844720496894,0.0,0,0,1,0,1,0.17842132327223897,33601.0,-18097695003.084633,5.164150771386816,4840340629.089746,-0.24785948724556411,0,0.0,0.0,7747.0,-0.000631989298977
387,(주)포스코플랜텍,051310,2012.0,1,0.31,71667.94,20127.55,5.71,-4.57,1.02,-4.33,-26.35,-4.66,-121.86,94.29,99.07,-1.92,2.84,-1.64,6.58,2.62,3.22,4.65,4.81,380.89,66.76,5.6,200.8,17.26,82.74,480.89,90.09,0.94,385.49,264.43,-7.34,59.27,343.33,0.95,5.81,27.22,1.13,7.85,1.53,31.11,7.29,2.69,3.56,0.71,-172.42,0.0,0.0,-156668.0,716.0,-51.45531590725134,0.0,2.03,56166.0,17.25799638057191,7.323083502396437,5.352138987483654,-4.099382554833369,254896.0,18.684432329680973,10.453393041466176,1.636904761904762,0.07323083502396437,1,0,1.636904761904762,-20.900708272083392,0.0,1,1,1,0,1,0.04702739181086797,132364.0,8019198754.047182,5.213873330720277,8115833433.594997,-0.21891768905801492,0,-93626.0,-0.0002580308525868,-46324.0,-0.0001736164135203
388,(주)인터플렉스,051370,2014.0,1,-21.86,49775.22,3254.03,-8.6,-9.14,-14.11,-9.14,-17.28,-10.04,-625.47,108.6,114.27,-0.47,0.51,-8.63,5.34,0.43,1.07,3.35,3.43,3381.64,51.27,15.94,105.21,53.51,46.49,3311.89,119.72,1.7,340.85,260.55,8.45,21.56,40.3,1.0,1.89,71.03,2.12,4.37,2.48,8.76,3.86,2.07,2.43,1.06,29.37,0.0,0.0,168408.0,489.0,-29.895050319358212,0.0,6.0,14583.0,53.508445620126196,2.5114697858973303,-17.721942289053512,-24.853526292444275,282959.0,-15.916354769656277,-35.14620667805472,-35.80645161290323,0.0251146978589733,1,1,-35.80645161290323,-115.27654250267574,0.0,1,0,0,0,1,0.027158399325369495,310701.0,-34321819461.299686,-2.3968510558758984,2645626668.465812,0.1039006940731155,3,1021255.0,0.0149318818292608,987045.0,0.0080011440846451
389,진양화학(주),051630,2018.0,1,-29.21,6507.39,-74.39,10.47,-0.67,-1.26,-0.82,-1.14,-0.82,-5.52,89.53,101.18,0.21,-0.15,-1.0,11.44,-0.15,-0.64,0.46,0.7,379.34,32.06,24.36,47.2,71.98,28.02,479.34,169.08,8.18,247.73,181.46,13.1,0.35,0.48,1.23,1.71,8.29,4.3,8.72,4.9,17.26,6.41,1.8,1.89,2.37,57.05,0.0,0.0,17758.0,0.0,83.59258758284864,0.0,1.29,557.0,71.97627568257464,1.3939287769964215,-3.0756543042181095,-1.024923414394312,27146.0,-1.8194852188161397,0.2802871430875948,4.123711340206185,0.013939287769964214,1,0,4.123711340206185,-98.22380106571936,0.0,0,0,0,0,1,0.0001843360446093228,28761.0,-21070955918.10407,2.3404237334034605,1349758502.247353,0.021362433862433864,3,19572.0,-0.0004826376894606,563463.0,0.0068899747973211
390,(주)큐로홀딩스,051780,2012.0,1,-0.31,566.83,4557.21,28.85,-38.77,-1.73,-8.29,-31.72,-11.45,-69.59,71.15,108.26,-23.36,26.84,-2.55,15.36,18.7,7.77,8.29,9.31,142.62,13.02,30.25,16.55,21.95,78.05,188.38,36.72,2.29,102.86,47.32,-43.91,66.3,302.07,0.21,0.82,1.8,0.29,8.03,2.32,5.24,5.14,0.25,2.81,0.29,-87.01,0.0,0.0,-39170.0,0.0,4.933825124755913,0.0,0.02,17138.0,21.949260245066302,20.54768242092895,10.64885445548495,-6.294042280589365,72546.0,-21.0428706978349,26.563781406098563,15.0,0.2054768242092895,0,0,15.0,-10.124156958920908,0.0,0,0,1,0,0,0.15719399895499836,18306.0,-11144021440.425375,8.167756805621416,7437594418.932054,-1.234817532556736,0,86950.0,0.0004586675021517,-21259.0,-0.0001109460585221
391,(주)중앙디앤엠,051980,2014.0,1,-16.7,-2479.21,171.49,0.03,-46.23,-8.88,-18.83,-24.38,-22.31,-88.59,99.97,122.32,-0.84,0.84,-18.49,13.56,0.6,1.28,12.0,6.49,225.31,41.51,32.97,70.97,79.93,20.07,314.28,373.86,135.34,61.74,32.39,30.41,5.75,7.2,0.41,0.56,2.17,1.53,4.3,1.08,3.18,1.72,0.82,5.5,0.59,61.13,0.0,0.0,18478.0,0.0,-59.320995220002445,0.0,1.7,2145.0,79.93102232963271,5.399894267804547,-34.91127169050779,-9.65270684371808,23233.0,-24.642806284710687,-29.08210890233362,4.838709677419355,0.05399894267804547,1,0,4.838709677419355,-44.35937851835172,0.0,1,1,1,0,1,0.02674295720710533,31751.0,-189419001964.494,-2.3968510558758984,-13102305129.398376,0.4548605614349036,2,0.0,0.0,18283.0,0.0002763144320733
392,(주)세영디앤씨,052190,2015.0,1,-24.43,-7140.39,43.34,11.77,-249.62,-43.92,-78.86,-120.28,-71.7,-570.37,88.23,277.37,0.0,1.36,-78.67,30.07,0.2,0.56,5.28,10.55,102.53,51.5,0.1,106.2,31.28,68.72,202.53,74.94,17.18,9583.78,0.0,-17.22,39.51,126.31,0.14,0.22,1.02,0.41,0.0,0.28,364.64,3.29,0.28,20.15,0.17,-267.92,0.0,0.0,-16634.0,0.0,-60.331150075261384,5000.0,0.41,0.0,31.277664494952006,0.0,-18.9397298931667,40.625,9751.0,-71.80994602929837,2.1932612841703754,-2.564102564102564,0.0,1,0,-2.564102564102564,-371.1576846307385,0.0,1,0,0,0,1,0.0,6288.0,-141013193289.539,8.663028800047353,26171066267.63446,-0.0680059699147716,0,-4439.0,-7.107629749433573e-05,10640.0,0.0001353156458667
393,(주)트레이스,052290,2012.0,1,0.29,3363.48,1999.72,26.11,-18.11,1.48,-8.06,-18.3,-8.76,-63.37,73.89,97.81,-6.52,6.52,-5.16,13.12,5.37,5.18,6.78,7.46,239.92,49.51,39.3,98.06,41.99,58.01,339.5,88.46,0.95,63.36,45.43,-6.46,44.68,106.41,0.45,1.01,3.5,0.8,7.64,1.21,2.79,5.02,0.94,1.6,0.42,-13.73,0.0,0.0,-3977.0,60.0,-6.702432045779686,1.0,0.23,1500.0,43.08878256246677,1.898686109212425,30.882523483706365,8.104880299658,39129.0,20.828452773932487,44.262603461249064,58.536585365853654,0.01898686109212425,0,0,58.536585365853654,8.026058631921824,0.0,0,0,0,0,0,0.013909927860851433,34041.0,-3431654376.155897,5.164150771386816,9253145491.56733,-0.08092163070241992,0,-102951.0,-0.0005524118098601,106876.0,0.0008967800271442
